PARTICLE_SIMULATION_DATA_2D
NumBalls: 50
32 588.276 47.1089
33 22.7153 652.459
34 735.707 506.377
35 831.704 108.168
36 150.876 590.5
37 132.626 42.7553
38 791.02 602.503
39 449.437 529.114
40 832.927 534.254
41 396.695 578.238
42 473.294 167.366
43 493.113 387.354
44 862.396 174.943
45 955.513 551.84
46 994.512 418.499
47 679.311 643.787
48 445.638 325.073
49 764.078 597.06
Step 15 0.1
0 266.047 528.35
1 672.446 34.4854
2 616.344 290.554
3 808.836 289.146
4 245.725 693.623
5 166.283 360.383
6 981.007 177.126
7 663.764 783.515
8 188.638 250.899
9 186.945 352.583
10 689.975 82.7907
11 133.22 458.661
12 546.537 572.83
13 620.382 586.842
14 570.084 136.398
15 774.822 143.724
16 988.432 202.758
17 802.358 751.619
18 569.422 411.248
19 182.843 301.249
20 709.899 124.896
21 389.3 770.913
22 598.986 242.966
23 578.393 569.786
24 794.04 537.148
25 55.7275 117.111
26 506.16 150.542
27 512.158 354.815
28 91.0021 679.466
29 914.935 780.365
30 300.113 788.031
31 640.023 776.908
32 587.737 45.3847
33 17.2199 650.287
34 739.437 502.027
35 831.072 110.381
36 148.289 587.344
37 136.209 45.3412
38 794.647 606.627
39 446.017 526.798
40 830.794 529.595
41 397.246 580.223
42 469.04 167.879
43 491.058 391.161
44 862.521 177.566
45 960.45 547.206
46 990.5 421.307
47 675.835 639.837
48 445.649 328.235
49 763.453 593.182
Step 16 0.1
0 266.042 527.366
1 670.522 37.7461
2 614.251 292.955
3 811.869 293.742
4 246.877 693.362
5 168.429 359.738
6 989.866 179.48
7 664.573 780.166
8 192.512 249.552
9 187.896 353.263
10 694.133 84.6662
11 135.613 460.46
12 545.226 576.719
13 616.291 583.035
14 568.628 139.204
15 771.67 147.432
16 992.29 201.398
17 802.751 748.107
18 572.339 406.783
19 181.765 298.65
20 712.02 129.756
21 385.183 767.208
22 594.924 247.516
23 574.571 570.692
24 796.204 537.703
25 57.1949 121.644
26 508.895 152.123
27 508.585 355.492
28 92.2607 681.717
29 910.841 783.569
30 298.537 784.815
31 643.757 775.064
32 587.198 43.6606
33 11.7244 648.114
34 743.167 497.677
35 830.44 112.593
36 145.701 584.188
37 139.791 47.9272
38 798.273 610.751
39 442.597 524.483
40 828.66 524.936
41 397.796 582.208
42 464.787 168.391
43 489.002 394.968
44 862.647 180.188
45 965.386 542.571
46 986.489 424.114
47 672.358 635.886
48 445.66 331.397
49 762.828 589.303
Step 17 0.1
0 266.037 526.382
1 668.598 41.0069
2 612.157 295.356
3 814.903 298.338
4 248.03 693.101
5 170.576 359.093
6 997.404 181.833
7 665.381 776.818
8 196.386 248.205
9 188.848 353.943
10 698.292 86.5417
11 138.005 462.258
12 543.916 580.608
13 612.201 579.228
14 567.172 142.01
15 768.518 151.14
16 996.008 200.038
17 803.144 744.595
18 575.255 402.318
19 180.687 296.05
20 714.142 134.615
21 381.066 763.504
22 590.861 252.065
23 570.75 571.599
24 798.368 538.258
25 58.6624 126.177
26 511.629 153.703
27 505.012 356.169
28 93.5193 683.967
29 906.746 786.773
30 296.961 781.6
31 647.491 773.221
32 586.66 41.9364
33 12.4652 645.942
34 746.896 493.327
35 829.808 114.806
36 143.114 581.031
37 143.374 50.5131
38 801.9 614.875
39 439.178 522.167
40 826.527 520.277
41 398.347 584.194
42 460.534 168.903
43 486.947 398.775
44 862.773 182.811
45 970.323 537.937
46 982.478 426.922
47 668.881 631.935
48 445.67 334.559
49 762.203 585.425
Step 18 0.1
0 266.032 525.398
1 666.674 44.2676
2 610.063 297.757
3 817.937 302.934
4 249.183 692.839
5 172.722 358.449
6 988.545 184.187
7 666.189 773.469
8 200.26 246.858
9 189.8 354.623
10 702.45 88.4172
11 140.397 464.057
12 542.606 584.496
13 608.11 575.42
14 565.715 144.815
15 765.366 154.848
16 992.149 198.678
17 803.537 741.083
18 578.171 397.853
19 179.609 293.451
20 716.263 139.474
21 376.95 759.8
22 586.799 256.615
23 566.928 572.505
24 800.532 538.813
25 60.1298 130.711
26 514.363 155.284
27 501.439 356.846
28 94.7779 686.218
29 902.652 789.977
30 295.386 778.384
31 651.226 771.377
32 586.121 40.2122
33 17.9606 643.77
34 750.626 488.977
35 829.176 117.018
36 140.527 577.875
37 146.957 53.099
38 805.527 618.999
39 435.758 519.851
40 824.394 515.618
41 398.898 586.179
42 456.281 169.416
43 484.892 402.583
44 862.899 185.433
45 975.26 533.302
46 978.467 429.73
47 665.405 627.985
48 445.681 337.721
49 761.577 581.547
Step 19 0.1
0 266.026 524.414
1 664.75 47.5283
2 607.97 300.159
3 820.97 307.53
4 250.335 692.578
5 174.869 357.804
6 979.686 186.541
7 666.998 770.121
8 204.134 245.511
9 190.752 355.302
10 706.608 90.2927
11 142.79 465.856
12 541.295 588.385
13 604.019 571.613
