PARAMETRIC_CURVE_CARTESIAN_2D
Damped forced pendulum - phase space trajectories
t1: 0
t2: 1
NumPoints: 1000
0.0560561 -0.0842786 -0.659146 
0.0570571 -0.0960695 -0.651023 
0.0580581 -0.106841 -0.641588 
0.0590591 -0.116675 -0.631178 
0.0600601 -0.125674 -0.62004 
0.0610611 -0.133942 -0.608349 
0.0620621 -0.141567 -0.596229 
0.0630631 -0.14863 -0.583774 
0.0640641 -0.155193 -0.571048 
0.0650651 -0.161313 -0.558105 
0.0660661 -0.167035 -0.54498 
0.0670671 -0.172398 -0.531705 
0.0680681 -0.177435 -0.518303 
0.0690691 -0.182173 -0.504792 
0.0700701 -0.186638 -0.491189 
0.0710711 -0.190849 -0.477506 
0.0720721 -0.194826 -0.463752 
0.0730731 -0.198584 -0.449937 
0.0740741 -0.202137 -0.436069 
0.0750751 -0.205498 -0.422152 
0.0760761 -0.208677 -0.408193 
0.0770771 -0.211685 -0.394196 
0.0780781 -0.21453 -0.380165 
0.0790791 -0.21722 -0.366104 
0.0800801 -0.219762 -0.352016 
0.0810811 -0.222163 -0.337902 
0.0820821 -0.224429 -0.323767 
0.0830831 -0.226564 -0.309611 
0.0840841 -0.228575 -0.295437 
0.0850851 -0.230464 -0.281246 
0.0860861 -0.232238 -0.26704 
0.0870871 -0.233898 -0.252821 
0.0880881 -0.235448 -0.238589 
0.0890891 -0.236892 -0.224346 
0.0900901 -0.238233 -0.210093 
0.0910911 -0.239473 -0.195831 
0.0920921 -0.240615 -0.181561 
0.0930931 -0.24166 -0.167283 
0.0940941 -0.242612 -0.152999 
0.0950951 -0.243471 -0.138709 
0.0960961 -0.24424 -0.124414 
0.0970971 -0.244921 -0.110114 
0.0980981 -0.245514 -0.0958107 
0.0990991 -0.246021 -0.0815039 
0.1001 -0.246444 -0.0671944 
0.101101 -0.246784 -0.0528827 
0.102102 -0.247041 -0.0385693 
0.103103 -0.247217 -0.0242546 
0.104104 -0.247312 -0.00993921 
0.105105 -0.247328 0.00437649 
0.106106 -0.247264 0.018692 
0.107107 -0.247122 0.033007 
0.108108 -0.246902 0.0473209 
0.109109 -0.246604 0.0616335 
0.11011 -0.246229 0.0759442 
0.111111 -0.245777 0.0902527 
0.112112 -0.245248 0.104559 
0.113113 -0.244643 0.118862 
0.114114 -0.243961 0.133161 
0.115115 -0.243203 0.147457 
0.116116 -0.242368 0.161748 
0.117117 -0.241456 0.176035 
0.118118 -0.240467 0.190316 
0.119119 -0.239401 0.204592 
0.12012 -0.238257 0.218862 
0.121121 -0.237035 0.233126 
0.122122 -0.235734 0.247382 
0.123123 -0.234354 0.261631 
0.124124 -0.232894 0.275872 
0.125125 -0.231354 0.290105 
0.126126 -0.229731 0.304329 
0.127127 -0.228026 0.318542 
0.128128 -0.226237 0.332746 
0.129129 -0.224363 0.346939 
0.13013 -0.222403 0.36112 
0.131131 -0.220355 0.375288 
0.132132 -0.218218 0.389444 
0.133133 -0.215989 0.403585 
0.134134 -0.213668 0.417712 
0.135135 -0.211252 0.431822 
0.136136 -0.208739 0.445916 
0.137137 -0.206126 0.459992 
0.138138 -0.203412 0.474048 
0.139139 -0.200592 0.488083 
0.14014 -0.197665 0.502097 
0.141141 -0.194626 0.516087 
0.142142 -0.191471 0.530051 
0.143143 -0.188198 0.543988 
0.144144 -0.184802 0.557896 
0.145145 -0.181277 0.571771 
0.146146 -0.177619 0.585612 
0.147147 -0.173821 0.599416 
0.148148 -0.169878 0.613179 
0.149149 -0.165782 0.626896 
0.15015 -0.161525 0.640565 
0.151151 -0.157098 0.654181 
0.152152 -0.152492 0.667737 
0.153153 -0.147696 0.681226 
0.154154 -0.142696 0.694642 
0.155155 -0.13748 0.707975 
0.156156 -0.13203 0.721214 
0.157157 -0.126329 0.734348 
0.158158 -0.120355 0.74736 
0.159159 -0.114082 0.76023 
0.16016 -0.107484 0.772938 
0.161161 -0.100526 0.785452 
0.162162 -0.0931677 0.797735 
0.163163 -0.0853631 0.809741 
0.164164 -0.0770538 0.821403 
0.165165 -0.0681756 0.832641 
0.166166 -0.0586481 0.843332 
0.167167 -0.0483843 0.853322 
0.168168 -0.0372905 0.862382 
0.169169 -0.0252898 0.870199 
0.17017 -0.0123594 0.876361 
0.171171 0.00138203 0.880373 
0.172172 0.0156247 0.881789 
0.173173 0.0298685 0.880409 
0.174174 0.0436114 0.876399 
0.175175 0.0565167 0.870194 
0.176176 0.0684606 0.862292 
0.177177 0.0794616 0.853121 
0.178178 0.089599 0.843004 
0.179179 0.0989721 0.832177 
0.18018 0.107673 0.820802 
0.181181 0.115787 0.809003 
0.182182 0.12338 0.796863 
0.183183 0.130516 0.784449 
0.184184 0.137242 0.771809 
0.185185 0.1436 0.758979 
0.186186 0.149626 0.745992 
0.187187 0.155349 0.732867 
0.188188 0.160795 0.719626 
0.189189 0.165987 0.706284 
0.19019 0.170942 0.692851 
0.191191 0.175679 0.67934 
0.192192 0.180213 0.66576 
0.193193 0.184554 0.652118 
0.194194 0.188716 0.638419 
0.195195 0.192709 0.624671 
0.196196 0.196542 0.610877 
0.197197 0.200221 0.597041 
0.198198 0.203757 0.583168 
0.199199 0.207154 0.56926 
0.2002 0.21042 0.555321 
0.201201 0.213558 0.541353 
0.202202 0.216575 0.527358 
0.203203 0.219476 0.513339 
0.204204 0.222263 0.499297 
0.205205 0.224942 0.485233 
0.206206 0.227516 0.47115 
0.207207 0.229987 0.457049 
0.208208 0.23236 0.442931 
0.209209 0.234636 0.428797 
0.21021 0.236819 0.414648 
0.211211 0.238911 0.400486 
0.212212 0.240913 0.386311 
0.213213 0.242829 0.372124 
0.214214 0.24466 0.357925 
0.215215 0.246407 0.343716 
0.216216 0.248073 0.329497 
0.217217 0.249659 0.31527 
0.218218 0.251165 0.301033 
0.219219 0.252595 0.286789 
0.22022 0.253948 0.272537 
0.221221 0.255227 0.258278 
0.222222 0.256431 0.244013 
0.223223 0.257562 0.229742 
0.224224 0.258621 0.215466 
0.225225 0.259608 0.201184 
0.226226 0.260525 0.186897 
0.227227 0.261372 0.172607 
0.228228 0.26215 0.158312 
0.229229 0.262858 0.144014 
0.23023 0.263498 0.129712 
0.231231 0.264071 0.115408 
0.232232 0.264575 0.101101 
0.233233 0.265013 0.086792 
0.234234 0.265383 0.0724811 
0.235235 0.265687 0.0581685 
0.236236 0.265924 0.0438547 
0.237237 0.266094 0.02954 
0.238238 0.266198 0.0152247 
0.239239 0.266235 0.000909076 
0.24024 0.266206 -0.0134066 
0.241241 0.266111 -0.0277219 
0.242242 0.265948 -0.0420367 
0.243243 0.265719 -0.0563505 
0.244244 0.265422 -0.0706631 
0.245245 0.265058 -0.0849742 
0.246246 0.264626 -0.0992833 
0.247247 0.264126 -0.11359 
0.248248 0.263557 -0.127895 
0.249249 0.262919 -0.142196 
0.25025 0.26221 -0.156494 
0.251251 0.261431 -0.170789 
0.252252 0.260581 -0.185079 
0.253253 0.259659 -0.199365 
0.254254 0.258664 -0.213646 
0.255255 0.257595 -0.227922 
0.256256 0.256451 -0.242192 
0.257257 0.255231 -0.256456 
0.258258 0.253934 -0.270713 
0.259259 0.252558 -0.284962 
0.26026 0.251103 -0.299204 
0.261261 0.249566 -0.313437 
0.262262 0.247945 -0.327661 
0.263263 0.24624 -0.341875 
0.264264 0.244448 -0.356078 
0.265265 0.242568 -0.37027 
0.266266 0.240596 -0.38445 
0.267267 0.23853 -0.398616 
0.268268 0.236369 -0.412768 
0.269269 0.234109 -0.426904 
0.27027 0.231746 -0.441024 
0.271271 0.229279 -0.455126 
0.272272 0.226702 -0.469208 
0.273273 0.224013 -0.483269 
0.274274 0.221206 -0.497308 
0.275275 0.218278 -0.511321 
0.276276 0.215224 -0.525308 
0.277277 0.212036 -0.539265 
0.278278 0.208709 -0.553189 
0.279279 0.205238 -0.567079 
0.28028 0.201612 -0.580929 
0.281281 0.197825 -0.594735 
0.282282 0.193867 -0.608494 
0.283283 0.189727 -0.622199 
0.284284 0.185393 -0.635844 
0.285285 0.180851 -0.649422 
0.286286 0.176087 -0.662924 
0.287287 0.171083 -0.676338 
0.288288 0.165815 -0.689652 
0.289289 0.160265 -0.702851 
0.29029 0.154401 -0.715914 
0.291291 0.148191 -0.728815 
0.292292 0.141598 -0.741527 
0.293293 0.134574 -0.754006 
0.294294 0.127062 -0.766198 
0.295295 0.118997 -0.778034 
0.296296 0.110296 -0.789409 
0.297297 0.100863 -0.80019 
0.298298 0.0905878 -0.81017 
0.299299 0.0793593 -0.819069 
0.3003 0.0670937 -0.826477 
0.301301 0.0538213 -0.831868 
0.302302 0.0397765 -0.834683 
0.303303 0.0254547 -0.834547 
0.304304 0.0114607 -0.831512 
0.305305 -0.00175836 -0.826012 
0.306306 -0.0140121 -0.818608 
0.307307 -0.0252962 -0.809798 
0.308308 -0.0356924 -0.799955 
0.309309 -0.0453037 -0.789342 
0.31031 -0.0542289 -0.778146 
0.311311 -0.062556 -0.766499 
0.312312 -0.070358 -0.754493 
0.313313 -0.0776973 -0.7422 
0.314314 -0.0846244 -0.729669 
0.315315 -0.0911828 -0.716943 
0.316316 -0.0974075 -0.704049 
0.317317 -0.10333 -0.691015 
0.318318 -0.108975 -0.677858 
0.319319 -0.114365 -0.664595 
0.32032 -0.11952 -0.651238 
0.321321 -0.124455 -0.637799 
0.322322 -0.129186 -0.624287 
0.323323 -0.133725 -0.610709 
0.324324 -0.138084 -0.597072 
0.325325 -0.142272 -0.583382 
0.326326 -0.146298 -0.569644 
0.327327 -0.15017 -0.555861 
0.328328 -0.153895 -0.542038 
0.329329 -0.157481 -0.528178 
0.33033 -0.160932 -0.514284 
0.331331 -0.164253 -0.500359 
0.332332 -0.16745 -0.486404 
0.333333 -0.170527 -0.472423 
0.334334 -0.173488 -0.458416 
0.335335 -0.176335 -0.444386 
0.336336 -0.179074 -0.430334 
0.337337 -0.181706 -0.416262 
0.338338 -0.184234 -0.402171 
0.339339 -0.18666 -0.388062 
0.34034 -0.188988 -0.373937 
0.341341 -0.191219 -0.359796 
0.342342 -0.193354 -0.34564 
0.343343 -0.195396 -0.331471 
0.344344 -0.197346 -0.317288 
0.345345 -0.199205 -0.303093 
0.346346 -0.200975 -0.288887 
0.347347 -0.202657 -0.274671 
0.348348 -0.204251 -0.260444 
0.349349 -0.205759 -0.246208 
0.35035 -0.207181 -0.231963 
0.351351 -0.208518 -0.217709 
0.352352 -0.209771 -0.203449 
0.353353 -0.210939 -0.189181 
0.354354 -0.212024 -0.174906 
0.355355 -0.213025 -0.160625 
0.356356 -0.213942 -0.146339 
0.357357 -0.214776 -0.132047 
0.358358 -0.215526 -0.117751 
0.359359 -0.216193 -0.103451 
0.36036 -0.216775 -0.0891471 
0.361361 -0.217273 -0.07484 
0.362362 -0.217685 -0.0605302 
0.363363 -0.218012 -0.0462182 
0.364364 -0.218253 -0.0319045 
0.365365 -0.218406 -0.0175896 
0.366366 -0.218471 -0.0032741 
0.367367 -0.218446 0.0110415 
0.368368 -0.218331 0.0253567 
0.369369 -0.218124 0.0396709 
0.37037 -0.217824 0.0539834 
0.371371 -0.217428 0.0682935 
0.372372 -0.216935 0.0826007 
0.373373 -0.216342 0.0969042 
0.374374 -0.215649 0.111203 
0.375375 -0.214851 0.125497 
0.376376 -0.213946 0.139784 
0.377377 -0.212931 0.154063 
0.378378 -0.211804 0.168335 
0.379379 -0.210559 0.182596 
0.38038 -0.209193 0.196847 
0.381381 -0.207702 0.211085 
0.382382 -0.206081 0.225309 
0.383383 -0.204323 0.239516 
0.384384 -0.202424 0.253706 
0.385385 -0.200376 0.267874 
0.386386 -0.198172 0.28202 
0.387387 -0.195803 0.296138 
0.388388 -0.19326 0.310227 
0.389389 -0.190533 0.324281 
0.39039 -0.187608 0.338295 
0.391391 -0.184472 0.352263 
0.392392 -0.18111 0.366179 
0.393393 -0.177501 0.380034 
0.394394 -0.173627 0.393816 
0.395395 -0.16946 0.407513 
0.396396 -0.164972 0.421108 
0.397397 -0.160127 0.434581 
0.398398 -0.154882 0.447903 
0.399399 -0.149185 0.461038 
0.4004 -0.142973 0.47394 
0.401401 -0.136165 0.486536 
0.402402 -0.128664 0.498734 
0.403403 -0.120347 0.510391 
0.404404 -0.111066 0.521295 
0.405405 -0.100657 0.531129 
0.406406 -0.0889794 0.539413 
0.407407 -0.0760221 0.545493 
0.408408 -0.0620723 0.548668 
0.409409 -0.0477687 0.548547 
0.41041 -0.0338299 0.545326 
0.411411 -0.0207096 0.539614 
0.412412 -0.00855051 0.532064 
0.413413 0.00268127 0.523192 
0.414414 0.0130817 0.513359 
0.415415 0.0227556 0.502808 
0.416416 0.0317959 0.491708 
0.417417 0.0402808 0.480178 
0.418418 0.0482748 0.468302 
0.419419 0.0558304 0.456143 
0.42042 0.0629908 0.443746 
0.421421 0.069791 0.431149 
0.422422 0.0762603 0.418378 
0.423423 0.0824226 0.405456 
0.424424 0.0882981 0.392401 
0.425425 0.0939032 0.379228 
0.426426 0.099252 0.365949 
0.427427 0.104356 0.352574 
0.428428 0.109225 0.339112 
0.429429 0.113867 0.32557 
0.43043 0.118289 0.311954 
0.431431 0.122496 0.29827 
0.432432 0.126493 0.284523 
0.433433 0.130283 0.270718 
0.434434 0.133869 0.256859 
0.435435 0.137254 0.242949 
0.436436 0.14044 0.228992 
0.437437 0.143428 0.214992 
0.438438 0.146218 0.200951 
0.439439 0.148813 0.186872 
0.44044 0.151212 0.172759 
0.441441 0.153417 0.158614 
0.442442 0.155427 0.14444 
0.443443 0.157243 0.13024 
0.444444 0.158867 0.116016 
0.445445 0.160298 0.101772 
0.446446 0.161537 0.0875105 
0.447447 0.162586 0.0732332 
0.448448 0.163445 0.0589433 
0.449449 0.164115 0.0446434 
0.45045 0.164598 0.0303359 
0.451451 0.164896 0.0160233 
0.452452 0.165009 0.00170819 
0.453453 0.16494 -0.0126072 
0.454454 0.16469 -0.0269206 
0.455455 0.164261 -0.0412297 
0.456456 0.163655 -0.0555325 
0.457457 0.162874 -0.0698268 
0.458458 0.161919 -0.0841106 
0.459459 0.160793 -0.0983818 
0.46046 0.159496 -0.112639 
0.461461 0.15803 -0.126879 
0.462462 0.156397 -0.141101 
0.463463 0.154597 -0.155303 
0.464464 0.152631 -0.169483 
0.465465 0.1505 -0.18364 
0.466466 0.148203 -0.19777 
0.467467 0.145741 -0.211872 
0.468468 0.143114 -0.225945 
0.469469 0.140319 -0.239985 
0.47047 0.137356 -0.253991 
0.471471 0.134222 -0.267959 
0.472472 0.130915 -0.281888 
0.473473 0.127431 -0.295774 
0.474474 0.123768 -0.309613 
0.475475 0.119919 -0.323401 
0.476476 0.115879 -0.337135 
0.477477 0.111642 -0.35081 
0.478478 0.107199 -0.364419 
0.479479 0.102541 -0.377956 
0.48048 0.0976563 -0.391413 
0.481481 0.092533 -0.404781 
0.482482 0.0871552 -0.418049 
0.483483 0.0815049 -0.431202 
0.484484 0.0755603 -0.444226 
0.485485 0.069296 -0.457099 
0.486486 0.0626808 -0.469795 
0.487487 0.0556772 -0.482282 
0.488488 0.0482395 -0.494514 
0.489489 0.040311 -0.506435 
0.49049 0.0318215 -0.517963 
0.491491 0.0226846 -0.528984 
0.492492 0.0127939 -0.539333 
0.493493 0.00202578 -0.548764 
0.494494 -0.00974581 -0.556901 
0.495495 -0.0225945 -0.56319 
0.496496 -0.0364076 -0.566892 
0.497497 -0.0506994 -0.567288 
0.498498 -0.0646534 -0.564156 
0.499499 -0.0775601 -0.557977 
0.500501 -0.0891369 -0.549556 
0.501502 -0.0994276 -0.539601 
0.502503 -0.108597 -0.528602 
0.503504 -0.11682 -0.516879 
0.504505 -0.124249 -0.504639 
0.505506 -0.131006 -0.492015 
0.506507 -0.137188 -0.4791 
0.507508 -0.142873 -0.465959 
0.508509 -0.148121 -0.452639 
0.50951 -0.152985 -0.439172 
0.510511 -0.157504 -0.425587 
0.511512 -0.161711 -0.411902 
0.512513 -0.165637 -0.398134 
0.513514 -0.169305 -0.384295 
0.514515 -0.172734 -0.370395 
0.515516 -0.175944 -0.356443 
0.516517 -0.178948 -0.342446 
0.517518 -0.181761 -0.328408 
0.518519 -0.184394 -0.314336 
0.51952 -0.186856 -0.300233 
0.520521 -0.189157 -0.286104 
0.521522 -0.191306 -0.27195 
0.522523 -0.193308 -0.257774 
0.523524 -0.195172 -0.24358 
0.524525 -0.196902 -0.229369 
0.525526 -0.198503 -0.215143 
0.526527 -0.199981 -0.200903 
0.527528 -0.201339 -0.186652 
0.528529 -0.202581 -0.17239 
0.52953 -0.203712 -0.158119 
0.530531 -0.204733 -0.14384 
0.531532 -0.205648 -0.129553 
0.532533 -0.206459 -0.11526 
0.533534 -0.207169 -0.100962 
0.534535 -0.20778 -0.0866595 
0.535536 -0.208293 -0.0723529 
0.536537 -0.208711 -0.0580433 
0.537538 -0.209035 -0.0437312 
0.538539 -0.209267 -0.0294173 
0.53954 -0.209407 -0.0151023 
0.540541 -0.209456 -0.00078668 
0.541542 -0.209417 0.0135289 
0.542543 -0.209289 0.027844 
0.543544 -0.209073 0.042158 
0.544545 -0.208769 0.0564704 
0.545546 -0.208379 0.0707808 
0.546547 -0.207903 0.0850885 
0.547548 -0.20734 0.0993931 
0.548549 -0.206691 0.113694 
0.54955 -0.205955 0.127991 
0.550551 -0.205134 0.142283 
0.551552 -0.204226 0.15657 
0.552553 -0.203231 0.170851 
0.553554 -0.202148 0.185126 
0.554555 -0.200978 0.199394 
0.555556 -0.199719 0.213654 
0.556557 -0.19837 0.227906 
0.557558 -0.196932 0.242149 
0.558559 -0.195401 0.256383 
0.55956 -0.193778 0.270606 
0.560561 -0.19206 0.284819 
0.561562 -0.190247 0.299019 
0.562563 -0.188336 0.313207 
0.563564 -0.186326 0.327381 
0.564565 -0.184214 0.34154 
0.565566 -0.181998 0.355684 
0.566567 -0.179676 0.36981 
0.567568 -0.177244 0.383918 
0.568569 -0.174699 0.398006 
0.56957 -0.172039 0.412073 
0.570571 -0.169258 0.426116 
0.571572 -0.166353 0.440134 
0.572573 -0.163319 0.454125 
0.573574 -0.160151 0.468086 
0.574575 -0.156843 0.482015 
0.575576 -0.153389 0.495908 
0.576577 -0.149781 0.509763 
0.577578 -0.146012 0.523574 
0.578579 -0.142072 0.537338 
0.57958 -0.137951 0.551048 
0.580581 -0.133638 0.5647 
0.581582 -0.129119 0.578285 
0.582583 -0.124379 0.591794 
0.583584 -0.119402 0.605219 
0.584585 -0.114166 0.618544 
0.585586 -0.108648 0.631755 
0.586587 -0.10282 0.644833 
0.587588 -0.0966489 0.657753 
0.588589 -0.0900945 0.670483 
0.58959 -0.0831093 0.682982 
0.590591 -0.0756328 0.695194 
0.591592 -0.0675941 0.707045 
0.592593 -0.0589019 0.718425 
0.593594 -0.0494481 0.729182 
0.594595 -0.0391036 0.739087 
0.595596 -0.0277345 0.747796 
0.596597 -0.0152479 0.754806 
0.597598 -0.00170737 0.759444 
0.598599 0.0125067 0.76103 
0.5996 0.026699 0.759256 
0.600601 0.0401712 0.75443 
0.601602 0.0525482 0.747234 
0.602603 0.0637749 0.738345 
0.603604 0.0739522 0.72827 
0.604605 0.0832194 0.717352 
0.605606 0.091711 0.705823 
0.606607 0.0995391 0.693832 
0.607608 0.106796 0.681489 
0.608609 0.113557 0.668867 
0.60961 0.119883 0.656022 
0.610611 0.125822 0.642994 
0.611612 0.131416 0.629815 
0.612613 0.136698 0.616507 
0.613614 0.141698 0.603092 
0.614615 0.146438 0.589582 
0.615616 0.150941 0.575992 
0.616617 0.155223 0.56233 
0.617618 0.159301 0.548607 
0.618619 0.163186 0.534827 
0.61962 0.166893 0.520999 
0.620621 0.17043 0.507126 
0.621622 0.173807 0.493214 
0.622623 0.177033 0.479266 
0.623624 0.180114 0.465285 
0.624625 0.183058 0.451275 
0.625626 0.18587 0.437237 
0.626627 0.188556 0.423175 
0.627628 0.191121 0.409091 
0.628629 0.193568 0.394985 
0.62963 0.195903 0.380861 
0.630631 0.198128 0.366719 
0.631632 0.200248 0.35256 
0.632633 0.202265 0.338387 
0.633634 0.204182 0.3242 
0.634635 0.206001 0.31 
0.635636 0.207725 0.295789 
0.636637 0.209357 0.281566 
0.637638 0.210897 0.267333 
0.638639 0.212348 0.253091 
0.63964 0.213712 0.23884 
0.640641 0.21499 0.224581 
0.641642 0.216183 0.210315 
0.642643 0.217293 0.196043 
0.643644 0.21832 0.181764 
0.644645 0.219267 0.167479 
0.645646 0.220133 0.15319 
0.646647 0.220919 0.138895 
0.647648 0.221627 0.124597 
0.648649 0.222257 0.110295 
0.64965 0.222808 0.0959901 
0.650651 0.223283 0.0816822 
0.651652 0.223681 0.067372 
0.652653 0.224002 0.0530599 
0.653654 0.224247 0.0387462 
0.654655 0.224415 0.0244315 
0.655656 0.224507 0.010116 
0.656657 0.224523 -0.00419966 
0.657658 0.224462 -0.0185152 
0.658659 0.224325 -0.0328302 
0.65966 0.224111 -0.0471442 
0.660661 0.223819 -0.0614569 
0.661662 0.223449 -0.0757678 
0.662663 0.223001 -0.0900765 
0.663664 0.222474 -0.104382 
0.664665 0.221867 -0.118685 
0.665666 0.22118 -0.132984 
0.666667 0.220411 -0.14728 
0.667668 0.219559 -0.16157 
0.668669 0.218623 -0.175855 
0.66967 0.217603 -0.190134 
0.670671 0.216495 -0.204407 
0.671672 0.2153 -0.218673 
0.672673 0.214014 -0.232931 
0.673674 0.212637 -0.24718 
0.674675 0.211166 -0.26142 
0.675676 0.209599 -0.27565 
0.676677 0.207933 -0.289869 
0.677678 0.206166 -0.304075 
0.678679 0.204294 -0.318268 
0.67968 0.202315 -0.332447 
0.680681 0.200225 -0.346609 
0.681682 0.19802 -0.360755 
0.682683 0.195695 -0.374881 
0.683684 0.193247 -0.388986 
0.684685 0.190668 -0.403068 
0.685686 0.187955 -0.417124 
0.686687 0.1851 -0.431153 
0.687688 0.182096 -0.44515 
0.688689 0.178935 -0.459113 
0.68969 0.175608 -0.473038 
0.690691 0.172104 -0.486919 
0.691692 0.168412 -0.500751 
0.692693 0.164519 -0.514529 
0.693694 0.160408 -0.528243 
0.694695 0.156063 -0.541884 
0.695696 0.151464 -0.555443 
0.696697 0.146584 -0.568903 
0.697698 0.141396 -0.582248 
0.698699 0.135866 -0.595456 
0.6997 0.12995 -0.608495 
0.700701 0.1236 -0.621329 
0.701702 0.11675 -0.633904 
0.702703 0.109322 -0.646148 
0.703704 0.101216 -0.657954 
0.704705 0.0923056 -0.669169 
0.705706 0.0824374 -0.679549 
0.706707 0.0714407 -0.68873 
0.707708 0.0591773 -0.696134 
0.708709 0.045699 -0.700967 
0.70971 0.0314635 -0.702438 
0.710711 0.0173185 -0.700273 
0.711712 0.00402761 -0.694962 
0.712713 -0.00808388 -0.687337 
0.713714 -0.0190333 -0.678119 
0.714715 -0.02896 -0.667804 
0.715716 -0.038017 -0.656716 
0.716717 -0.0463386 -0.645066 
0.717718 -0.0540344 -0.632993 
0.718719 -0.0611921 -0.620593 
0.71972 -0.0678825 -0.607935 
0.720721 -0.0741609 -0.595068 
0.721722 -0.0800744 -0.58203 
0.722723 -0.0856595 -0.568848 
0.723724 -0.0909485 -0.555544 
0.724725 -0.0959666 -0.542136 
0.725726 -0.100737 -0.528637 
0.726727 -0.105277 -0.51506 
0.727728 -0.109604 -0.501413 
0.728729 -0.113733 -0.487705 
0.72973 -0.117674 -0.473942 
0.730731 -0.121439 -0.46013 
0.731732 -0.125037 -0.446273 
0.732733 -0.128477 -0.432377 
0.733734 -0.131765 -0.418443 
0.734735 -0.134909 -0.404477 
0.735736 -0.137914 -0.39048 
0.736737 -0.140785 -0.376454 
0.737738 -0.143528 -0.362404 
0.738739 -0.146145 -0.348329 
0.73974 -0.148642 -0.334232 
0.740741 -0.15102 -0.320115 
0.741742 -0.153284 -0.305979 
0.742743 -0.155435 -0.291826 
0.743744 -0.157477 -0.277657 
0.744745 -0.159411 -0.263472 
0.745746 -0.161238 -0.249273 
0.746747 -0.162962 -0.235061 
0.747748 -0.164582 -0.220838 
0.748749 -0.1661 -0.206602 
0.74975 -0.167517 -0.192357 
0.750751 -0.168835 -0.178102 
0.751752 -0.170052 -0.163838 
0.752753 -0.17117 -0.149566 
0.753754 -0.172189 -0.135286 
0.754755 -0.173108 -0.121 
0.755756 -0.173928 -0.106708 
0.756757 -0.174649 -0.0924105 
0.757758 -0.175269 -0.0781082 
0.758759 -0.175789 -0.0638019 
0.75976 -0.176206 -0.0494922 
0.760761 -0.17652 -0.03518 
0.761762 -0.176729 -0.0208658 
0.762763 -0.176833 -0.00655047 
0.763764 -0.176828 0.00776517 
0.764765 -0.176713 0.0220803 
0.765766 -0.176485 0.0363942 
0.766767 -0.176142 0.0507057 
0.767768 -0.175681 0.0650139 
0.768769 -0.175097 0.0793177 
0.76977 -0.174387 0.0936158 
0.770771 -0.173546 0.107907 
0.771772 -0.17257 0.122189 
0.772773 -0.171452 0.136461 
0.773774 -0.170186 0.150721 
0.774775 -0.168766 0.164966 
0.775776 -0.167181 0.179194 
0.776777 -0.165424 0.193402 
0.777778 -0.163483 0.207585 
0.778779 -0.161345 0.221741 
0.77978 -0.158996 0.235863 
0.780781 -0.156419 0.249945 
0.781782 -0.153594 0.26398 
0.782783 -0.150497 0.277957 
0.783784 -0.147099 0.291864 
0.784785 -0.143365 0.305685 
0.785786 -0.139252 0.319398 
0.786787 -0.134707 0.332974 
0.787788 -0.12966 0.346372 
0.788789 -0.124023 0.359533 
0.78979 -0.117678 0.372369 
0.790791 -0.110468 0.384739 
0.791792 -0.102183 0.396416 
0.792793 -0.0925521 0.407008 
0.793794 -0.0812881 0.415834 
0.794795 -0.0683053 0.42182 
0.795796 -0.0541634 0.423823 
0.796797 -0.04005 0.421598 
